2020-01-23,28

2020-01-24,34

2020-01-25,42

2020-01-26,38

2020-01-27,42

2020-01-28,60

2020-01-29,56

2020-01-30,49

2020-01-31,35

2020-02-01,26

2020-02-02,44

2020-02-03,30

2020-02-04,26

2020-02-05,28

2020-02-06,20

2020-02-07,16

2020-02-08,36

2020-02-09,32

2020-02-10,58

2020-02-11,22

2020-02-12,28

2020-02-13,34

2020-02-14,14

2020-02-15,30

2020-02-16,14

2020-02-17,24

2020-02-18,18

2020-02-19,24

2020-02-20,18

2020-02-21,26

2020-02-22,8

2020-02-23,20

2020-02-24,30

2020-02-25,100

2020-02-26,176

2020-02-27,234

2020-02-28,264

2020-02-29,198

2020-03-01,62

2020-03-02,94

2020-03-03,79

2020-03-04,87

2020-03-05,104

2020-03-06,118

2020-03-07,132

2020-03-08,103

2020-03-09,231

2020-03-10,332

2020-03-11,442

2020-03-12,1051

2020-03-13,736

2020-03-14,452

2020-03-15,467

2020-03-16,541

2020-03-17,644

2020-03-18,648

2020-03-19,536

2020-03-20,448

2020-03-21,348

2020-03-22,384

2020-03-23,391

2020-03-24,386

2020-03-25,315

2020-03-26,303

2020-03-27,278

2020-03-28,270

2020-03-29,269

2020-03-30,263

2020-03-31,258

2020-04-01,294

2020-04-02,301

2020-04-03,258

2020-04-04,255

2020-04-05,233

2020-04-06,230

2020-04-07,187

2020-04-08,180

2020-04-09,167

2020-04-10,170

2020-04-11,213

2020-04-12,145

2020-04-13,184

2020-04-14,151

2020-04-15,179

2020-04-16,182

2020-04-17,195

2020-04-18,148

2020-04-19,137

2020-04-20,133

2020-04-21,174

2020-04-22,155

2020-04-23,137

2020-04-24,187

2020-04-25,80

2020-04-26,110

2020-04-27,106

2020-04-28,131

2020-04-29,127

2020-04-30,125

2020-05-01,124

2020-05-02,85

2020-05-03,116

2020-05-04,90

2020-05-05,132

2020-05-06,106

2020-05-07,139

2020-05-08,117

2020-05-09,105

2020-05-10,93

2020-05-11,88

2020-05-12,116

2020-05-13,128

2020-05-14,112

2020-05-15,89

2020-05-16,75

2020-05-17,76

2020-05-18,77

2020-05-19,97

2020-05-20,86

2020-05-21,88

2020-05-22,87

2020-05-23,102

2020-05-24,84

2020-05-25,77

2020-05-26,70

2020-05-27,90

2020-05-28,88

2020-05-29,84

2020-05-30,79

2020-05-31,67

2020-06-01,54

2020-06-02,52

2020-06-03,52

2020-06-04,43

2020-06-05,52

2020-06-06,40

2020-06-07,46

2020-06-08,21

2020-06-09,34

2020-06-10,37

2020-06-11,36

2020-06-12,36

2020-06-13,31

2020-06-14,29

2020-06-15,38

2020-06-16,59

2020-06-17,48

2020-06-18,51

2020-06-19,45

2020-06-20,69

2020-06-21,56

2020-06-22,50

2020-06-23,61

2020-06-24,91

2020-06-25,81

2020-06-26,100

2020-06-27,66

2020-06-28,72

2020-06-29,64

2020-06-30,47

2020-07-01,56

2020-07-02,66

2020-07-03,72

2020-07-04,69

2020-07-05,220

2020-07-06,513

2020-07-07,476

2020-07-08,504

2020-07-09,437

2020-07-10,471

2020-07-11,439

2020-07-12,415

2020-07-13,506

2020-07-14,102

2020-07-15,98

