49039,Sanpete County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,12,12,12,12,12,12,13,14,14,14,14,16,17,17,21,21,21,27,27,28,28,28,39,41,41,42,44,44,45,45,45,47
49041,Sevier County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,13,14,14,21,22,22,28,29,29,29,29,38,39,39,39,39,39,41,46,46,47
49043,Summit County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,15,22,26,35,39,50,73,90,97,103,110,135,159,176,181,204,204,222,230,256,260,265,273,289,296,300,304,306,306,306,308,311,316,318,331,335,341,343,351,355,357,358,358,361,369,373,375,376,377,382,382,382,384,385,385,386,388,392,393,396,400,401,401,403,403,403,403,403,405,405,405,405,409,412,412,412,412,417,418,419,422,426,426,437,440,440,442,444,446,448,448,448,451,453,455,460,463,463,470,474,474,474,482,483,485
49045,Tooele County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,4,5,8,9,9,12,13,13,16,17,19,22,23,23,24,28,31,33,34,34,37,38,38,39,41,41,41,42,46,47,52,54,56,56,63,65,68,69,70,70,70,70,71,72,76,77,77,78,84,84,86,93,93,94,103,104,104,108,112,113,113,114,114,122,125,125,125,125,132,136,140,144,145,145,150,153,153,158,159,162,165,165,178,181,184,188,195,199,199,208,208,208,208,225,229,234
49047,Uintah County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,11,12,12,13,13,17,18,19,19,20,22,22,22,26,26,26,27,27,29,29,29,30,30
49049,Utah County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,7,12,14,19,25,27,31,51,57,71,91,105,150,186,216,223,236,267,272,283,295,313,322,335,352,387,403,417,455,498,523,570,611,669,725,777,828,828,899,957,993,1021,1073,1122,1171,1210,1219,1288,1318,1346,1358,1365,1400,1435,1455,1471,1497,1520,1537,1569,1592,1651,1678,1704,1722,1744,1753,1777,1826,1826,1826,1965,1991,2028,2088,2143,2183,2183,2310,2337,2376,2444,2491,2551,2607,2607,2711,2776,2861,2957,3056,3136,3263,3355,3447,3541,3675,3751,3850,3965
49051,Wasatch County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,7,8,12,16,16,21,29,37,40,44,51,57,61,69,70,78,79,80,82,88,96,98,102,102,102,102,103,103,109,111,118,122,123,127,127,132,138,140,142,147,148,155,156,159,165,166,170,173,173,176,176,183,184,185,188,196,200,202,203,212,217,222,228,237,241,247,253,258,259,265,265,265,292,294,305,313,317,326,326,332,335,337,341,341,343,349,349,356,362,368,371,380,380,384,387,389,392,394,399,400,406
49053,Washington County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3,6,6,8,8,9,14,18,19,19,22,24,26,26,27,31,35,36,37,38,39,39,41,42,44,45,48,48,48,51,51,58,58,62,64,65,68,71,72,76,85,89,95,95,103,120,125,130,136,145,152,165,173,182,198,214,218,226,235,247,257,274,279,283,304,324,324,365,374,388,400,410,435,455,483,492,511,532,565,578,604,625,640,663,689,689,767,806,826,864,899,936,977,1011,1063,1126,1156
49055,Wayne County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49057,Weber County,UT,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,12,20,20,20,35,35,47,48,53,53,53,67,70,71,81,84,84,91,96,98,101,103,105,105,110,119,120,125,131,133,133,133,139,140,145,150,155,155,159,164,164,164,164,173,179,179,193,200,202,205,207,215,218,224,224,235,241,243,244,244,254,262,264,272,280,280,280,293,296,308,323,342,369,374,387,392,400,400,400,428,488,513,531,541,588,616,616,631,667,706,719,771,808,808,876,910
